"","city","date","year","month","day","all","accid","renal","resp","cerebrov","cardio","all_male","all_female","all_above85y","all_7584y","all_6574y","all_below64y","tmax","tdew","tmean","tmin","relhum","dtmax","ntmin","x","y","no2","o3","pm10"
"20961","Basel",1995-05-21,1995,5,21,3,0,0,0,0,1,1,2,2,0,1,0,15.5,4.71666666666667,10.9,5,69,16.4,6.5,610911,265600,27.7322268,112.9805672,25.714001
"20962","Basel",1995-05-22,1995,5,22,5,0,0,0,0,1,2,3,1,2,1,1,20.1,4.3,12.9,3.2,61.3,20.4,3.2,610911,265600,33.81839974,122.5947321,29.497999
"20963","Basel",1995-05-23,1995,5,23,5,0,0,0,0,2,1,4,3,2,0,0,23.4,7.48333333333333,16.2,8.1,58.4,24.4,8.1,610911,265600,30.57085271,156.3492196,31.476
"20964","Basel",1995-05-24,1995,5,24,6,0,0,0,0,3,4,2,2,2,1,1,24.4,9.06666666666667,18,11.4,58.2,24.8,10.6,610911,265600,35.19337014,151.7954116,28.810001
"20965","Basel",1995-05-25,1995,5,25,7,0,0,0,0,2,3,4,5,0,1,1,25.7,10.45,18.7,11.2,64.1,26.1,11.2,610911,265600,19.04557415,171.2130657,29.067999
"20966","Basel",1995-05-26,1995,5,26,4,0,0,1,0,1,3,1,1,1,1,1,15.2,13.8833333333333,14.5,13.7,91.9,15.5,13.9,610911,265600,19.60085021,99.841033,16.684
"20967","Basel",1995-05-27,1995,5,27,3,0,0,1,0,0,1,2,2,1,0,0,20.3,12.22,16,13,80.9,21,13,610911,265600,13.90045837,95.983082,12.556001
"20968","Basel",1995-05-28,1995,5,28,7,0,0,0,1,4,4,3,3,2,1,1,26.2,11.2833333333333,19.6,11.2,63.8,27,11.2,610911,265600,19.98122345,112.0800394,19.006001
"20969","Basel",1995-05-29,1995,5,29,4,1,0,0,0,1,3,1,1,1,1,1,18.3,12.3333333333333,16.2,13.1,83.9,18.5,13.6,610911,265600,31.99666551,80.52059431,19.35
"20970","Basel",1995-05-30,1995,5,30,7,0,1,0,0,2,5,2,3,1,1,2,15.6,12.4333333333333,13.5,12.3,92.3,15.9,12.4,610911,265600,16.71180942,72.10371779,10.578
"20971","Basel",1995-05-31,1995,5,31,6,0,0,1,1,3,2,4,4,1,0,1,12.7,11.9666666666667,12,10.8,95.8,12.9,11.9,610911,265600,33.85933355,73.90476827,13.674
"20972","Basel",1995-06-01,1995,6,1,5,0,0,0,0,2,3,2,2,2,0,1,12.4,10.4666666666667,11.6,10.6,94.3,12.6,10.8,610911,265600,33.47942736,61.16433354,14.362
"20973","Basel",1995-06-02,1995,6,2,11,0,0,2,1,4,5,6,1,6,2,2,16.8,7.4,12.9,9.1,82.3,17,9.1,610911,265600,29.66446115,109.5882354,25.112001
"20974","Basel",1995-06-03,1995,6,3,5,0,0,1,0,1,5,0,0,1,3,1,19.8,10,14.6,8.9,76.4,20.7,8.9,610911,265600,12.80099514,94.39180166,18.403999
"20975","Basel",1995-06-04,1995,6,4,5,0,0,0,0,1,1,4,3,1,0,1,18,10.2833333333333,14.3,11.7,80.3,18.9,11.8,610911,265600,8.81069077,78.89349788,7.31
"20976","Basel",1995-06-05,1995,6,5,9,0,0,0,0,1,2,7,5,2,0,2,16.5,8.95,12.8,8.9,80.5,17.5,11.5,610911,265600,9.498696628,80.25452536,7.31
"20977","Basel",1995-06-06,1995,6,6,6,0,0,0,0,0,3,3,3,1,0,2,17,9.9,12.8,7.3,78.8,17.5,7.3,610911,265600,16.65358401,79.6200596,13.502
"20978","Basel",1995-06-07,1995,6,7,5,0,0,0,0,2,2,3,1,1,2,1,19.2,9.16666666666667,14.8,9.9,72.7,19.8,9.9,610911,265600,12.38093083,105.2339665,17.458
"20979","Basel",1995-06-08,1995,6,8,5,0,0,0,0,4,2,3,2,3,0,0,17.1,10.3333333333333,12.5,10.5,81.6,18,10.6,610911,265600,30.23978772,64.35712013,20.983999
"20980","Basel",1995-06-09,1995,6,9,7,0,1,0,0,2,2,5,6,0,1,0,18.7,5.21666666666667,13.4,8.9,73,19.5,9.4,610911,265600,24.05441188,116.2040474,17.544001
"20981","Basel",1995-06-10,1995,6,10,6,0,0,0,0,1,3,3,0,2,3,1,18.2,7.48333333333333,12.8,7,77.9,18.8,7,610911,265600,21.36268804,117.1352778,23.392
"20982","Basel",1995-06-11,1995,6,11,6,0,0,0,1,3,3,3,2,1,2,1,14.5,8.68333333333333,11.8,9.9,87.8,14.8,9.9,610911,265600,18.07206641,86.97267525,22.446001
"20983","Basel",1995-06-12,1995,6,12,4,0,0,0,0,1,0,4,3,0,1,0,17.4,8.16666666666667,12.3,10,83.3,18.8,10,610911,265600,19.40630519,96.61754776,16.34
"20984","Basel",1995-06-13,1995,6,13,5,0,0,0,2,4,4,1,2,0,2,1,14.8,8.46666666666667,11.4,9.5,84.6,15.8,9.5,610911,265600,13.08014006,91.39345184,10.922
"20985","Basel",1995-06-14,1995,6,14,5,0,0,0,0,3,2,3,1,3,1,0,15.7,7.75,12.2,9.1,75,16.8,9.1,610911,265600,9.483009819,100.3066442,9.202
"20986","Basel",1995-06-15,1995,6,15,9,1,0,1,1,4,6,3,2,1,4,2,17.7,7.55,13.5,7.8,68.8,18.5,7.8,610911,265600,12.80582841,114.310894,15.996
"20987","Basel",1995-06-16,1995,6,16,4,1,0,0,0,1,2,2,1,0,1,2,19.1,8.13333333333333,14.5,9,66.4,20.1,9,610911,265600,13.29921814,87.06989364,19.177999
"20988","Basel",1995-06-17,1995,6,17,7,0,0,0,0,4,2,5,1,4,0,2,22.5,5.65,17.2,10.3,59.2,22.7,10.3,610911,265600,20.33638488,69.41235949,18.92
"20989","Basel",1995-06-18,1995,6,18,0,0,0,0,0,0,0,0,0,0,0,0,19.3,13.3666666666667,15.9,13.2,81,19.6,13.2,610911,265600,12.01984659,81.54903709,8.428
"20990","Basel",1995-06-19,1995,6,19,4,0,0,0,0,0,2,2,1,2,0,1,25.5,13.0666666666667,19.5,14.5,71.9,25.9,13.2,610911,265600,21.32489959,93.89037437,12.556001
"20991","Basel",1995-06-20,1995,6,20,5,0,0,0,0,1,2,3,1,2,0,2,29.9,16.4833333333333,22.2,12.9,69.8,30.4,12.9,610911,265600,25.1808114,174.0732645,25.542002
"20992","Basel",1995-06-21,1995,6,21,5,0,0,0,0,3,2,3,2,1,1,1,26.1,17.05,20.9,16.9,81.3,26.5,18,610911,265600,26.1120928,84.31202159,24.51
"20993","Basel",1995-06-22,1995,6,22,6,0,0,0,0,4,3,3,2,3,0,1,19.2,6.78333333333333,16.1,11.6,73.4,19.8,15.1,610911,265600,25.57297462,87.43829044,26.573999
"20994","Basel",1995-06-23,1995,6,23,7,0,0,0,1,3,3,4,2,3,1,1,16.9,6.9,12.7,8.5,70.4,18.6,8.5,610911,265600,25.54019528,63.05749295,16.598
"20995","Basel",1995-06-24,1995,6,24,3,0,0,0,0,3,1,2,1,0,1,1,15.9,8.7,13.3,9.3,78.5,16.3,9.3,610911,265600,21.57919642,57.40872037,13.76
"20996","Basel",1995-06-25,1995,6,25,8,0,0,0,0,3,6,2,4,1,1,2,20.9,11.9166666666667,16.7,12.3,75.2,21.7,12.1,610911,265600,20.80570616,72.9377248,21.5
"20997","Basel",1995-06-26,1995,6,26,8,1,1,0,0,2,7,1,2,1,2,3,26.2,12.7,19.6,10.7,67.7,26.3,10.7,610911,265600,26.7701131,113.742947,22.618
"20998","Basel",1995-06-27,1995,6,27,7,0,0,0,2,5,2,5,3,2,1,1,28.5,13.9,22.1,13.4,60.4,29,13.4,610911,265600,25.47351956,107.5262284,30.788
"20999","Basel",1995-06-28,1995,6,28,4,0,0,0,0,2,2,2,1,0,2,1,28.8,12.1666666666667,22.4,14.5,58.8,29.1,15.8,610911,265600,24.93414515,119.3661354,30.702002
"21000","Basel",1995-06-29,1995,6,29,4,0,0,0,1,1,1,3,2,0,1,1,27.9,12.2666666666667,20.1,11.9,60.9,28,11.9,610911,265600,31.37696981,182.7869037,33.970001
"21001","Basel",1995-06-30,1995,6,30,11,0,0,1,2,8,6,5,7,3,1,0,30,8.08333333333333,22.2,12.5,55.8,30.4,12.5,610911,265600,31.96121161,186.6806658,35.346001
"21002","Basel",1995-07-01,1995,7,1,3,0,0,0,0,2,2,1,1,1,0,1,29.1,17.2166666666667,21,16.6,72.4,29.5,16.6,610911,265600,34.72354646,152.9875815,31.476
"21003","Basel",1995-07-02,1995,7,2,11,0,0,0,1,6,6,5,4,5,1,1,27.5,14.2,21.6,15.7,75.7,28.3,17.1,610911,265600,15.27746916,126.4526811,21.93
"21004","Basel",1995-07-03,1995,7,3,7,0,0,2,0,2,5,2,2,2,3,0,21.5,13.55,17.9,15.9,82.7,21.9,15.7,610911,265600,19.49328124,94.88812548,10.32
"21005","Basel",1995-07-04,1995,7,4,10,0,0,0,1,3,4,6,5,2,2,1,21.3,12.7333333333333,18.2,14.6,72.1,21.7,15.3,610911,265600,10.61895248,105.2595517,14.362
"21006","Basel",1995-07-05,1995,7,5,6,0,0,0,3,5,2,4,1,3,2,0,23.2,8.08333333333333,18,12.9,68.1,24,12.9,610911,265600,19.67613032,136.7882962,27.605999
"21007","Basel",1995-07-06,1995,7,6,3,0,0,0,0,2,2,1,0,1,1,1,24.2,13.05,18.7,11.9,69.6,25,11.9,610911,265600,24.91757,147.3695195,40.334003
"21008","Basel",1995-07-07,1995,7,7,7,0,0,2,1,3,3,4,3,1,2,1,26.5,13.6,20.5,13.1,67.7,27,13.1,610911,265600,29.87430913,189.2082959,40.076
"21009","Basel",1995-07-08,1995,7,8,10,0,0,1,1,2,5,5,5,2,1,2,29.5,15.55,22.9,15.9,64.6,29.9,15.9,610911,265600,24.02758515,191.4698492,35.432003
"21010","Basel",1995-07-09,1995,7,9,5,0,0,1,0,1,3,2,2,3,0,0,30.3,16.5,24.3,17.5,65.3,30.7,17.5,610911,265600,19.3233869,201.3807807,34.572002
"21011","Basel",1995-07-10,1995,7,10,8,0,0,1,0,0,6,2,1,0,2,5,31.4,18.2833333333333,25,18.8,70.4,31.6,18.8,610911,265600,32.04197999,192.1350116,43.344002
"21012","Basel",1995-07-11,1995,7,11,8,0,0,0,1,2,3,5,1,4,1,2,25.7,15.95,22.6,19.4,71.6,26.3,19.4,610911,265600,20.76621649,113.5126971,29.584002
"21013","Basel",1995-07-12,1995,7,12,8,0,0,1,0,3,4,4,4,3,1,0,27.6,16.1,22.5,17.2,70.1,27.9,17.2,610911,265600,17.8853716,129.9729349,22.360001
"21014","Basel",1995-07-13,1995,7,13,10,1,0,1,0,4,2,8,8,2,0,0,29.1,17.65,24.1,17.9,69.6,29.9,17.9,610911,265600,19.40903295,170.8190807,26.23
"21015","Basel",1995-07-14,1995,7,14,7,0,0,0,2,3,4,3,1,3,3,0,25.3,17.25,21,18.1,77.1,26,18.1,610911,265600,25.82527464,110.5501594,18.317999
"21016","Basel",1995-07-15,1995,7,15,10,0,0,1,2,5,7,3,7,1,1,1,25.5,14.5333333333333,21.3,16.3,71.1,26.3,16.3,610911,265600,11.41993146,88.00111703,14.706
"21017","Basel",1995-07-16,1995,7,16,3,0,0,0,0,2,1,2,1,0,1,1,22.7,13.65,19.4,15.2,76.3,22.9,18.7,610911,265600,8.802369765,73.07075628,8.68600099999999
"21018","Basel",1995-07-17,1995,7,17,5,0,0,1,0,2,2,3,1,2,0,2,24.2,13.6333333333333,19.5,13.9,68.8,25,13.9,610911,265600,17.21020156,100.3424593,14.533999
"21019","Basel",1995-07-18,1995,7,18,6,1,0,0,0,2,2,4,2,2,2,0,26,13.3333333333333,21.4,16.8,64.9,26.5,16.8,610911,265600,14.91114566,93.32242834,15.738
"21020","Basel",1995-07-19,1995,7,19,2,0,0,0,0,1,1,1,1,0,1,0,28.5,16.15,22.8,15.6,66.7,29.4,15.6,610911,265600,26.35899677,162.3356964,21.327999
"21021","Basel",1995-07-20,1995,7,20,2,0,0,1,0,0,1,1,0,1,0,1,32.1,16.1833333333333,25.4,16.6,64.4,32.7,16.6,610911,265600,26.27805672,159.1070967,24.940001
"21022","Basel",1995-07-21,1995,7,21,11,0,0,0,0,8,8,3,4,3,3,1,33.4,17.8333333333333,27.3,20.9,61.6,33.8,20.9,610911,265600,31.90307901,157.6130347,34.314003
"21023","Basel",1995-07-22,1995,7,22,8,0,0,1,1,5,3,5,4,1,0,3,31.7,19.5333333333333,23.2,16.9,72.7,32,20.8,610911,265600,20.22829138,149.5594426,27.348
"21024","Basel",1995-07-23,1995,7,23,5,1,0,0,0,2,1,4,3,1,1,0,20.5,15.0833333333333,18,15,78.2,22.5,15,610911,265600,12.65770442,59.56794474,13.243999
"21025","Basel",1995-07-24,1995,7,24,10,0,0,2,1,3,7,3,4,1,3,2,22.2,14.7666666666667,18.7,14.6,75.2,22.9,14.6,610911,265600,21.60773325,70.10822555,20.038
"21026","Basel",1995-07-25,1995,7,25,4,0,0,2,0,2,3,1,1,1,2,0,28.1,16.9,21.9,14.2,72.1,28.4,14.2,610911,265600,27.8848304,121.4946551,24.252001
"21027","Basel",1995-07-26,1995,7,26,6,0,0,0,0,1,3,3,2,0,2,2,30.8,17.7333333333333,24.8,18.2,64.2,31.4,18.2,610911,265600,30.00655146,179.2615414,33.195999
"21028","Basel",1995-07-27,1995,7,27,7,0,0,0,0,3,2,5,3,0,0,4,25.2,17.3666666666667,21.9,18.8,77.9,25.5,19.7,610911,265600,13.88684675,102.0002514,22.360001
"21029","Basel",1995-07-28,1995,7,28,8,0,0,1,0,2,4,4,3,2,1,2,25.1,13.45,21.4,17.4,66.7,26,17.4,610911,265600,13.48101937,105.1623363,19.608
"21030","Basel",1995-07-29,1995,7,29,7,0,0,2,0,3,3,4,3,4,0,0,26,16.1666666666667,21.2,15.5,73.1,26.4,15.5,610911,265600,22.0344821,127.3839094,21.672001
"21031","Basel",1995-07-30,1995,7,30,2,0,0,0,0,1,1,1,0,2,0,0,27.2,17.4,21.7,15.8,73.9,27.6,15.8,610911,265600,19.55537091,134.3988279,30.014002
"21032","Basel",1995-07-31,1995,7,31,5,0,0,0,1,3,2,3,3,1,0,1,28.8,11.8166666666667,22.3,15.6,63.5,29,15.6,610911,265600,17.03292243,170.6860502,29.67
"21033","Basel",1995-08-01,1995,8,1,7,0,0,0,0,5,3,4,6,1,0,0,29.7,15.9,23.5,16.7,63.5,30,16.7,610911,265600,16.59994896,192.1708267,50.052002
"21034","Basel",1995-08-02,1995,8,2,6,0,0,0,0,3,2,4,2,1,1,2,29.1,13.8166666666667,23.1,17.7,62,29.5,17.7,610911,265600,32.69228852,174.5440042,47.73
"21035","Basel",1995-08-03,1995,8,3,6,1,0,0,0,2,4,2,2,3,0,1,28.5,13.85,21.6,14.5,61.1,28.8,14.5,610911,265600,33.14845292,177.0971966,40.334003
"21036","Basel",1995-08-04,1995,8,4,4,1,0,0,0,2,2,2,1,1,1,1,29.1,10.75,22,14,57.7,29.3,14,610911,265600,29.64551076,186.31228,37.754002
"21037","Basel",1995-08-05,1995,8,5,4,0,0,0,0,0,1,3,2,2,0,0,31,11.3666666666667,23.3,14.5,55.3,31.4,14.5,610911,265600,22.80274466,179.3996883,19.952002
"21038","Basel",1995-08-06,1995,8,6,5,0,1,0,2,2,1,4,1,2,2,0,26.5,16.5166666666667,20.8,16.7,69.7,27.7,16.7,610911,265600,22.36567475,128.47887,33.798
"21039","Basel",1995-08-07,1995,8,7,12,0,0,1,0,3,8,4,4,3,2,3,22.4,17.1166666666667,19.5,17.2,84.9,23.1,17.2,610911,265600,25.58508269,111.553024,NA
"21040","Basel",1995-08-08,1995,8,8,9,0,0,0,2,5,4,5,2,2,5,0,23.2,14.9166666666667,18.4,15.6,85.3,24.1,15.6,610911,265600,27.44748225,109.5882314,NA
"21041","Basel",1995-08-09,1995,8,9,4,0,0,1,0,0,1,3,1,1,0,2,18.5,14.85,16.8,14.9,86.8,18.8,15.3,610911,265600,31.04616342,53.38192179,NA
"21042","Basel",1995-08-10,1995,8,10,5,0,0,0,1,3,4,1,1,1,2,1,23,15.1333333333333,18.4,13,76.9,23.2,13,610911,265600,22.64209003,96.21844732,NA
"21043","Basel",1995-08-11,1995,8,11,5,0,0,1,0,1,0,5,2,2,1,0,27.1,17.3333333333333,20.8,15.1,78.1,27.6,15.1,610911,265600,28.67427742,130.7711278,NA
"21044","Basel",1995-08-12,1995,8,12,6,0,0,0,0,3,4,2,1,1,2,2,25.8,17.2166666666667,21.4,19,82.1,26,19,610911,265600,17.49678815,147.9323501,NA
"21045","Basel",1995-08-13,1995,8,13,6,0,0,0,0,4,4,2,0,3,2,1,24,18.7666666666667,20.7,18,82.9,25,19.2,610911,265600,16.48485691,94.8881175,NA
"21046","Basel",1995-08-14,1995,8,14,4,0,0,0,0,0,3,1,1,2,0,1,22.6,14.8,18.9,15.9,79.8,23.4,15.9,610911,265600,19.30438494,80.95550586,NA
"21047","Basel",1995-08-15,1995,8,15,4,1,0,0,0,2,3,1,2,0,1,1,22.8,15.1333333333333,18.4,14.6,78.1,23.2,14.6,610911,265600,27.80144605,100.67504,NA
"21048","Basel",1995-08-16,1995,8,16,5,0,0,2,0,1,4,1,1,0,3,1,23.6,12.7666666666667,18.5,13.2,71.4,24.1,13.2,610911,265600,25.64340163,136.1640653,NA
"21049","Basel",1995-08-17,1995,8,17,6,0,0,1,0,2,4,2,2,3,1,0,23.5,10.6,18.6,13.4,66.6,23.7,13.4,610911,265600,23.74672733,92.72377867,NA
"21050","Basel",1995-08-18,1995,8,18,4,0,0,0,2,4,3,1,3,0,1,0,24.9,13.4666666666667,18.9,12.2,71.5,25.1,12.2,610911,265600,28.99316124,126.2173167,30.615999
"21051","Basel",1995-08-19,1995,8,19,6,0,0,1,0,1,2,4,2,2,0,2,26.7,15.0333333333333,20.4,14.3,72.9,27.3,14.3,610911,265600,27.22914347,162.4687199,37.065998
"21052","Basel",1995-08-20,1995,8,20,5,0,0,1,0,2,0,5,2,3,0,0,23.3,15.4833333333333,19.1,16.4,84.1,24.2,16.4,610911,265600,26.64930095,111.1795087,31.906
"21053","Basel",1995-08-21,1995,8,21,8,0,0,0,1,3,3,5,2,4,2,0,23.8,16.8666666666667,18.3,14.8,85.2,24.8,14.8,610911,265600,33.59615979,90.26779367,33.625999
"21054","Basel",1995-08-22,1995,8,22,2,0,0,0,0,0,0,2,0,1,1,0,24.5,16.6333333333333,19.6,14.8,81.1,25,14.8,610911,265600,27.7366789,120.2615467,41.709999
"21055","Basel",1995-08-23,1995,8,23,2,0,0,0,0,0,1,1,0,0,2,0,25.8,15.05,20.3,16.3,78,26.3,16.3,610911,265600,25.75714714,115.9072818,24.854
"21056","Basel",1995-08-24,1995,8,24,6,0,0,1,0,2,2,4,1,1,3,1,20.4,17.1,18.2,16.2,90.4,20.7,16.7,610911,265600,25.69554317,94.91882114,19.092001
"21057","Basel",1995-08-25,1995,8,25,6,0,0,2,0,0,4,2,4,2,0,0,21.9,13.7166666666667,18.2,14.8,81.1,22.7,14.8,610911,265600,15.80067528,101.9695477,23.220001
"21058","Basel",1995-08-26,1995,8,26,3,0,0,0,0,0,1,2,0,0,1,2,22,11.9833333333333,18.7,15.3,73.5,22.5,16.8,610911,265600,7.143725267,95.1234898,17.630001
"21059","Basel",1995-08-27,1995,8,27,8,1,0,0,1,4,4,4,1,1,2,4,20.9,12.6166666666667,17.2,14.1,74,21.1,14.1,610911,265600,6.411823709,95.11837136,20.296001
"21060","Basel",1995-08-28,1995,8,28,7,0,0,1,0,2,2,5,4,1,1,1,14.8,6.68333333333333,12.2,10.4,84.3,16,10.4,610911,265600,10.90820785,63.0626084,9.976001
"21061","Basel",1995-08-29,1995,8,29,5,0,0,0,1,3,1,4,2,2,0,1,13.8,7.31666666666667,11.9,10.6,82.1,14.3,10.6,610911,265600,8.276879728,58.86696224,12.126
"21062","Basel",1995-08-30,1995,8,30,4,0,0,0,1,1,2,2,1,1,1,1,14.8,6.48333333333333,11.8,8.3,78.9,15.8,9.9,610911,265600,20.92204205,64.59248345,17.802
"21063","Basel",1995-08-31,1995,8,31,7,1,0,1,0,1,5,2,1,1,5,0,16.7,6.43333333333333,11.7,6.7,76.4,17.4,6.7,610911,265600,24.19292046,95.81934787,18.576
"21064","Basel",1995-09-01,1995,9,1,6,0,0,1,0,2,3,3,2,1,1,2,18,7.15,13,7.5,70.2,18.2,7.5,610911,265600,16.68550463,97.74832038,22.962002
"21065","Basel",1995-09-02,1995,9,2,6,0,0,0,0,3,4,2,0,0,4,2,18.6,8.7,14.8,11.3,66.7,18.9,11.3,610911,265600,14.59874301,88.63558578,15.308
"21066","Basel",1995-09-03,1995,9,3,5,0,0,0,0,2,2,3,1,3,0,1,16.4,9.76666666666667,12.8,10.4,83,17.1,12,610911,265600,18.06387356,67.84667134,11.954
"21067","Basel",1995-09-04,1995,9,4,4,0,0,0,1,1,1,3,2,1,0,1,16.2,5.88333333333333,11.8,7.8,76.9,16.6,9.2,610911,265600,16.09355994,80.58710607,7.138
"21068","Basel",1995-09-05,1995,9,5,3,0,0,0,0,1,1,2,1,1,0,1,18.5,7.6,12.9,6.7,76.4,18.9,6.7,610911,265600,30.95829796,81.91743689,16.34
"21069","Basel",1995-09-06,1995,9,6,6,0,0,0,1,2,3,3,1,3,1,1,21.1,9.26666666666667,15.5,10.9,74.8,21.5,10.9,610911,265600,NA,106.2624163,20.296001
"21070","Basel",1995-09-07,1995,9,7,9,0,0,0,2,5,4,5,6,2,0,1,18.3,11,13.7,11.6,80.4,19,12.8,610911,265600,NA,69.94449043,15.05
"21071","Basel",1995-09-08,1995,9,8,9,0,0,0,2,6,5,4,3,5,0,1,19.3,11.2333333333333,16.4,12.1,66.9,20.1,11.6,610911,265600,9.919485426,80.7508362,8.858001
"21072","Basel",1995-09-09,1995,9,9,9,0,0,0,0,4,5,4,5,1,2,1,19,7.5,14.9,10.3,71.3,19.3,13.4,610911,265600,13.28845177,82.68492914,8.514
"21073","Basel",1995-09-10,1995,9,10,9,0,0,0,0,5,6,3,4,2,2,1,20.4,11.9,15.3,9.8,74.8,22,9.8,610911,265600,24.128343,57.07613766,12.728001
"21074","Basel",1995-09-11,1995,9,11,4,0,0,1,0,1,3,1,1,1,1,1,20.4,13.7666666666667,16.5,13.4,81,21.3,13.4,610911,265600,25.77273445,63.42589075,14.448
"21075","Basel",1995-09-12,1995,9,12,10,1,0,0,1,3,2,8,6,0,1,3,18.1,13.3333333333333,14.9,13.5,89.5,18.3,13.6,610911,265600,40.39820355,40.8052182,14.362
"21076","Basel",1995-09-13,1995,9,13,8,0,0,0,1,5,3,5,3,3,2,0,13.4,12.95,12.7,11.9,95.1,13.2,12.6,610911,265600,34.27342121,53.75032059,8.858001
"21077","Basel",1995-09-14,1995,9,14,6,2,0,0,0,0,3,3,5,0,1,0,15.4,11.0666666666667,13,10.1,87.9,15.6,11.8,610911,265600,22.73180234,55.57696225,14.62
"21078","Basel",1995-09-15,1995,9,15,8,0,0,1,1,3,2,6,6,1,0,1,17.9,6.83333333333333,12.8,9,80.9,18.7,9,610911,265600,22.80047319,59.50142501,13.243999
"21079","Basel",1995-09-16,1995,9,16,6,0,0,2,1,1,0,6,3,1,2,0,16.4,11.9,13.1,10.4,86.6,17.5,10.2,610911,265600,28.91409517,42.17647856,15.652001
"21080","Basel",1995-09-17,1995,9,17,5,0,0,1,0,2,2,3,1,2,1,1,21.6,10.6,15.5,11,76.1,21.7,11,610911,265600,26.41355872,75.6290791,13.158
"21081","Basel",1995-09-18,1995,9,18,3,0,0,0,1,1,2,1,1,0,1,1,20,12.3,14.5,9.8,83.4,21,9.8,610911,265600,41.17195345,50.95151999,22.790001
"21082","Basel",1995-09-19,1995,9,19,6,0,0,1,0,3,4,2,2,2,0,2,15,12.7166666666667,13.6,12.7,94.1,15.5,12.7,610911,265600,39.0102918,29.33370501,36.119999
"21083","Basel",1995-09-20,1995,9,20,7,0,0,2,1,3,3,4,4,2,1,0,13.8,12.1666666666667,12.2,10.2,93.4,14,11.9,610911,265600,29.71691595,39.47489336,16.082001
"21084","Basel",1995-09-21,1995,9,21,7,0,0,0,0,2,2,5,4,0,1,2,12.8,10.0833333333333,11.5,10.2,91.5,12.9,10.2,610911,265600,30.85816895,28.10571301,27.778
"21085","Basel",1995-09-22,1995,9,22,5,0,0,0,0,2,3,2,2,2,1,0,16.9,7.58333333333333,12.4,8.9,80.8,17.2,9.9,610911,265600,34.99253766,75.9974789,26.487999
"21086","Basel",1995-09-23,1995,9,23,3,0,0,0,0,2,2,1,2,1,0,0,18.3,9.81666666666667,12.3,7.6,82.4,18.8,7.6,610911,265600,24.63573163,78.59161382,25.628
"21087","Basel",1995-09-24,1995,9,24,6,1,0,1,0,2,1,5,2,2,0,2,16.1,10.9166666666667,12.2,8.4,85.8,17,8.4,610911,265600,24.55327309,70.1747403,22.360001
"21088","Basel",1995-09-25,1995,9,25,5,0,0,1,0,4,4,1,3,1,1,0,14.2,6.06666666666667,11.7,9.6,77.5,14.6,9.6,610911,265600,12.25265419,61.82949896,9.28800000000001
"21089","Basel",1995-09-26,1995,9,26,3,0,0,0,0,3,2,1,0,2,0,1,16.2,7.93333333333333,12.1,8.7,77.8,17.6,9.7,610911,265600,17.94188413,71.66880225,15.308
"21090","Basel",1995-09-27,1995,9,27,10,0,0,0,2,4,6,4,4,2,3,1,16.3,10.0333333333333,12.7,8.9,82.9,16.7,8.7,610911,265600,27.70967655,52.31766192,16.684
"21091","Basel",1995-09-28,1995,9,28,7,0,0,1,0,3,3,4,4,2,1,0,13.5,2.65,10.4,6.7,71.3,14.1,9.3,610911,265600,15.50541444,64.9915839,12.814
"21092","Basel",1995-09-29,1995,9,29,6,0,0,0,1,3,5,1,1,3,0,2,13.8,1.03333333333333,8.6,4.2,71.1,14.2,4.2,610911,265600,18.85104642,78.22321702,12.298
"21093","Basel",1995-09-30,1995,9,30,4,0,0,0,0,2,2,2,2,0,2,0,13.7,1.25,7.7,2.6,76.2,14.2,2.6,610911,265600,29.12009964,80.98620551,17.716002
"21094","Basel",1995-10-01,1995,10,1,4,0,0,0,2,3,1,3,3,0,1,0,13.2,9.61666666666667,10.4,7.5,88.6,13.3,7.2,610911,265600,33.07809013,22.61555811,21.93
"21095","Basel",1995-10-02,1995,10,2,7,0,0,0,1,3,3,4,2,3,1,1,20.7,11.2833333333333,14.9,10.2,81.3,21.7,10.4,610911,265600,31.55720115,60.66290426,22.532001
"21096","Basel",1995-10-03,1995,10,3,2,0,0,0,1,2,1,1,2,0,0,0,16.5,14.7666666666667,14,11.3,91.9,16.5,11.3,610911,265600,38.64005707,2.59925436,31.992001
"21097","Basel",1995-10-04,1995,10,4,6,0,0,0,1,3,2,4,2,3,1,0,24.1,14.4666666666667,17.3,13.9,82.1,25.4,13.9,610911,265600,38.47295277,66.649375,34.916
"21098","Basel",1995-10-05,1995,10,5,5,0,0,0,0,4,2,3,3,2,0,0,19.1,12.1666666666667,15.7,13.5,85,19.9,13.8,610911,265600,24.65924863,63.75847346,16.942001
"21099","Basel",1995-10-06,1995,10,6,5,0,0,0,1,4,1,4,3,1,1,0,18.5,13.8666666666667,14.8,12.4,89.1,18.8,12.4,610911,265600,35.84229419,44.86782987,20.726
"21100","Basel",1995-10-07,1995,10,7,3,0,0,0,1,2,1,2,1,1,0,1,21.8,13.5166666666667,15.9,11.4,84.8,22,11.4,610911,265600,30.00074419,81.98395263,26.746
"21101","Basel",1995-10-08,1995,10,8,5,0,0,0,2,4,2,3,3,1,1,0,22.6,14.2333333333333,15.6,10.9,85.3,22.9,10.9,610911,265600,27.28448221,81.48251736,23.65
"21102","Basel",1995-10-09,1995,10,9,5,0,0,1,0,2,3,2,2,2,0,1,22.6,13.5666666666667,16.3,10.3,83.8,22.9,10.3,610911,265600,46.73477466,39.5772252,35.346001
