X,city,date,year,month,day,all,accid,renal,resp,cerebrov,cardio,all_male,all_female,all_above85y,all_7584y,all_6574y,all_below64y,tmax,tdew,tmean,tmin,relhum,dtmax,ntmin,x,y,no2,o3,pm10,all_above64y,pm10_MA_2,pm10_MA_5,pm10_MA_10,no2_MA_2,o3_MA_2,relhum_MA_2,heat_90,heat_95,heat_90_no,heat_95_no,dow
25471,Basel,2007-09-25,2007,9,25,6,0,0,0,2,2,2,4,3,1,1,1,17,5.28333333333333,13.5,11.3,70,17.3,11.7,610911,265600,7.15145421,77.63353909,8.999999688,5,14.364927114,16.4775434596,16.526006380200002,14.74216822,92.379567245,72.9,1,1,0,0,3
25472,Basel,2007-09-26,2007,9,26,2,0,0,0,0,0,1,1,0,1,1,0,13.7,6.65,11,8.1,78.8,14.5,8.1,610911,265600,20.97503663,67.46395289,10.12378465,2,9.561892169,14.9222572096,15.0986483282,14.063245420000001,72.54874599,74.4,1,1,0,0,4
25473,Basel,2007-09-27,2007,9,27,4,0,0,0,0,1,2,2,2,1,1,0,10.2,8.38333333333333,9.2,8.1,92,10.4,8.6,610911,265600,24.62490047,54.45152259,8.056000396,4,9.089892523,12.8586254088,13.1842482548,22.799968550000003,60.95773774,85.4,1,1,0,0,5
25474,Basel,2007-09-28,2007,9,28,4,0,0,0,0,2,2,2,1,2,0,1,12.4,7.31666666666667,10.4,7.8,83.8,12.5,7.8,610911,265600,19.0314889,68.43632732,11.39395975,3,9.724980073000001,11.660719804800001,13.7091729694,21.828194685,61.443924955,87.9,1,1,0,0,6
25475,Basel,2007-09-29,2007,9,29,3,0,0,0,0,2,1,2,0,3,0,0,17.4,8.15,13.3,9.5,72.9,17.7,9.5,610911,265600,12.49421911,81.03474486,11.29999967,3,11.34697971,9.9747488308,13.7209611614,15.762854005,74.73553609000001,78.35000000000001,1,1,0,0,7
25476,Basel,2007-09-30,2007,9,30,4,0,0,0,0,1,2,2,1,0,2,1,18.3,12.2833333333333,14.3,11.7,85.4,18.6,11.7,610911,265600,18.48940048,61.04005129,14.06270579,3,12.68135273,10.9872900512,13.7324167554,15.491809795,71.037398075,79.15,1,1,0,0,1
25477,Basel,2007-10-01,2007,10,1,1,0,0,0,0,1,0,1,1,0,0,0,23.6,14.2666666666667,17.3,12.3,75.9,23.7,12.3,610911,265600,29.00119923,55.5019517,19.40456304,1,16.733634415,12.8434457292,13.8828514694,23.745299855,58.271001495,80.65,1,1,0,0,2
25478,Basel,2007-10-02,2007,10,2,6,0,0,2,0,0,1,5,3,2,1,0,22.4,14.0166666666667,17.5,13.9,81.7,22.7,13.9,610911,265600,32.90684369,71.89332407,26.30362706,6,22.854095049999998,16.492971062,14.6757982354,30.95402146,63.697637885000006,78.80000000000001,1,1,0,0,3
25479,Basel,2007-10-03,2007,10,3,2,0,0,0,0,0,0,2,2,0,0,0,24.5,15.2833333333333,18.5,13.8,81.5,24.9,13.9,610911,265600,27.35472383,80.56810599,24.00021604,2,25.15192155,19.014222320000002,15.3374710624,30.13078376,76.23071503,81.60000000000001,1,1,0,0,4
25480,Basel,2007-10-04,2007,10,4,6,0,0,0,1,3,1,5,4,0,1,1,21.4,16.3166666666667,18.5,16.6,84.1,21.7,16.7,610911,265600,33.06803974,33.06299964,16.95450304,5,20.477359540000002,20.145122994,15.0599359124,30.211381785,56.815552815000004,82.80000000000001,1,1,0,0,5
25481,Basel,2007-10-05,2007,10,5,3,0,0,0,0,2,2,1,2,0,0,1,17.3,14.8333333333333,16.3,14.1,88.5,17.5,14.6,610911,265600,32.523298080000004,21.69011266,30.27128244,2,23.61289274,23.386838324,17.1870641876,32.79566891,27.37655615,86.30000000000001,1,1,0,0,6
25482,Basel,2007-10-06,2007,10,6,3,0,0,0,1,2,0,3,2,1,0,0,17.9,11.9166666666667,14.1,9.6,79.4,18.1,12.6,610911,265600,26.78508437,53.63842635,24.41433304,3,27.342807739999998,24.388792324,18.6161190266,29.654191225,37.664269505,83.95000000000002,1,1,0,0,7
25483,Basel,2007-10-07,2007,10,7,8,1,0,1,0,1,1,7,5,2,0,1,17.3,9.71666666666667,11.5,6.7,82.7,17.5,6.8,610911,265600,18.25701316,62.52912253,23.99999956,7,24.207166299999997,23.928066824,20.210518943,22.521048765,58.08377444,81.05000000000001,1,1,0,0,1
25484,Basel,2007-10-08,2007,10,8,8,0,0,0,1,3,5,3,2,4,1,1,17.8,9.43333333333333,12.1,7.7,81.9,18.1,7.7,610911,265600,26.24506226,80.86307067,30.94615333,7,27.473076445,25.317254282,22.165738301,22.25103771,71.6960966,82.30000000000001,1,1,0,0,2
25485,Basel,2007-10-09,2007,10,9,4,0,0,1,0,2,4,0,3,1,0,0,16.3,8.43333333333333,11.7,8.1,83.1,16.5,8.1,610911,265600,24.84608214,73.86459802,39.96542319,4,35.455788260000006,29.919438312,25.032280653,25.545572200000002,77.363834345,82.5,1,1,0,0,3
25486,Basel,2007-10-10,2007,10,10,5,0,0,0,0,2,2,3,3,1,1,0,17,8.46666666666667,12.3,8.4,79,17.4,9.9,610911,265600,34.32025288,77.27610752,39.89296269,5,39.92919294,31.843774362,27.615306343,29.58316751,75.57035277,81.05,1,1,0,0,4
25487,Basel,2007-10-11,2007,10,11,8,0,0,1,1,4,3,5,5,1,0,2,14.8,7.33333333333333,10,7.1,85.7,15,7.6,610911,265600,34.33005904,59.44326439,45.80000044,6,42.846481565,36.120907842,30.254850083,34.325155960000004,68.359685955,82.35,1,1,0,0,5
25488,Basel,2007-10-12,2007,10,12,5,0,0,0,0,2,2,3,3,1,0,1,15.5,8,10.5,5.6,80.2,15.7,5.6,610911,265600,33.95149976,62.11685682,45.56616983,4,45.683085135,40.434141896,32.18110436,34.1407794,60.780060605,82.94999999999999,1,1,0,0,6
25489,Basel,2007-10-13,2007,10,13,1,0,0,0,0,0,0,1,0,0,0,1,17,7,11.2,6,77.3,17.3,6.6,610911,265600,25.94237523,65.13632593,37.7047819,0,41.635475865000004,41.78586761,33.551560946,29.946937495,63.626591375000004,78.74999999999999,1,1,0,0,7
25490,Basel,2007-10-14,2007,10,14,1,0,0,0,0,1,0,1,0,0,1,0,15,8.7,9.9,5.6,82.4,15.2,5.6,610911,265600,18.62186867,41.37655357,29.88154608,1,33.79316399,39.769092188,34.84426525,22.28212195,53.25643975,79.85,1,1,0,0,1
25491,Basel,2007-10-15,2007,10,15,3,0,0,0,0,1,1,2,1,0,0,2,18.6,9.05,12.1,7.7,80.7,18.7,7.7,610911,265600,34.53480149,66.58897843,34.09999704,1,31.99077156,38.610499058,35.227136709999996,26.578335080000002,53.982766,81.55,1,1,0,0,2
25492,Basel,2007-10-16,2007,10,16,9,1,0,1,1,1,5,4,1,2,3,3,19.6,8.9,12.4,7.7,80.7,19.7,7.7,610911,265600,38.51969156,82.7470558,35.67866233,6,34.889329685,36.586231436,36.353569639,36.527246524999995,74.668017115,80.69999999999999,1,1,0,0,3
25493,Basel,2007-10-17,2007,10,17,4,0,0,0,0,2,2,2,2,1,1,0,20,9.9,14,9,77.8,20.7,9,610911,265600,25.4032158,85.98557408,28.54679421,4,32.112728270000005,33.182356312,36.808249104,31.961453679999998,84.36631494,79.24999999999999,1,1,0,0,4
25494,Basel,2007-10-18,2007,10,18,2,0,0,1,0,1,0,2,1,0,0,1,12.4,9.75,9.6,3.8,72.6,12.8,9,610911,265600,20.41165017,66.55739777,13.03343617,1,20.79011519,28.248087166,35.016977388,22.907432985,76.27148592500001,75.19999999999999,1,1,0,0,5
25495,Basel,2007-10-19,2007,10,19,4,0,0,0,1,2,2,2,0,2,0,2,9.3,-0.316666666666667,5.5,1.9,75.5,10.1,1.9,610911,265600,27.44680411,63.81861859,14.50000015,2,13.76671816,25.17177798,32.470435084,23.929227140000002,65.18800818,74.04999999999998,1,1,0,0,6
25496,Basel,2007-10-20,2007,10,20,4,0,0,0,0,2,2,2,2,2,0,0,8.1,-4,4.5,0.1,67.2,8.4,1.6,610911,265600,20.66300172,59.44048667,13.99539392,4,14.247697035,21.150857356,29.880678207,24.054902915,61.62955263,71.35,1,1,0,0,7
25497,Basel,2007-10-21,2007,10,21,8,0,0,0,0,2,2,6,3,3,1,1,6.3,-0.7,3.2,-0.7,78.3,6.6,-0.7,610911,265600,23.41189062,51.94568221,14.4895549,7,14.24247441,16.91303587,26.749633653,22.037446170000003,55.69308444,72.75,1,1,0,0,1
25498,Basel,2007-10-22,2007,10,22,7,0,0,0,0,3,6,1,4,0,2,1,7.1,-2,4.5,1,70.3,8,1,610911,265600,22.11759138,51.25985547,16.78740479,6,15.638479844999999,14.561157986,23.871757149,22.764741,51.602768839999996,74.3,1,1,0,0,2
25499,Basel,2007-10-23,2007,10,23,3,0,0,0,0,0,1,2,1,0,1,1,7.1,0.883333333333333,5.7,4.2,68.3,7.3,4.4,610911,265600,26.09890601,50.01586561,25.40000035,2,21.093702569999998,17.034470822,22.641278994,24.108248695,50.63786054,69.3,1,1,0,0,3
25500,Basel,2007-10-24,2007,10,24,7,0,0,0,0,3,4,3,3,2,1,1,8,1.93333333333333,6.6,4.4,71.3,8,4.4,610911,265600,25.05148388,22.72988784,23.77255071,6,24.58627553,18.888980934,22.030379457,25.575194945,36.372876725,69.8,1,1,0,0,4
25501,Basel,2007-10-25,2007,10,25,4,0,0,0,1,4,2,2,3,1,0,0,8.9,2.96666666666667,7.7,6.6,73.1,9,6.6,610911,265600,28.95106064,20.86987855,22.93795017,4,23.35525044,20.677492184000002,20.91417477,27.00127226,21.799883195,72.19999999999999,1,1,0,0,5
25502,Basel,2007-10-26,2007,10,26,9,0,1,0,0,2,5,4,3,1,1,4,9.6,3.78333333333333,7.9,6,78.7,9.7,6,610911,265600,33.48110428,16.89639054,36.23419125,5,29.58607071,25.026419454,20.969727662,31.21608246,18.883134544999997,75.89999999999999,1,1,0,0,6
25503,Basel,2007-10-27,2007,10,27,2,0,0,0,0,1,0,2,0,1,0,1,10.7,4.21666666666667,8.4,4.3,78,10.9,7.8,610911,265600,30.54570928,33.46057653,38.09999963,1,37.16709544,29.288938422,21.925048204,32.01340678,25.178483534999998,78.35,1,1,0,0,7
25504,Basel,2007-10-28,2007,10,28,4,0,0,1,0,1,2,2,1,2,1,0,10.9,5.11666666666667,6.4,2.9,85.4,11.1,3,610911,265600,25.70459241,42.139098,39.89701785,4,38.99850874,32.188341922,24.611406372,28.125150845,37.799837264999994,81.69999999999999,1,1,0,0,1
25505,Basel,2007-10-29,2007,10,29,1,0,0,0,0,1,0,1,1,0,0,0,13.6,3.7,7.9,2.6,79.3,14.1,2.6,610911,265600,36.77975048,72.12871932,37.14354479,1,38.520281319999995,34.862540738,26.875760835999998,31.242171444999997,57.13390866,82.35,1,1,0,0,2
25506,Basel,2007-10-30,2007,10,30,6,0,0,1,0,2,4,2,3,2,1,0,10,5.91666666666667,8,3,82.2,10.1,8.2,610911,265600,27.70249026,57.73717839,16.07035321,6,26.606949,33.489021346,27.083256765,32.24112037,64.932948855,80.75,1,1,0,0,3
25507,Basel,2007-10-31,2007,10,31,9,0,0,1,2,3,7,2,3,2,2,2,8,5.03333333333333,4.6,2.1,92.4,8.4,2.4,610911,265600,36.62803436,17.36995378,25.30796555,7,20.68915938,31.303776206,28.16509783,32.16526231,37.553566085,87.30000000000001,1,1,0,0,4
25508,Basel,2007-11-01,2007,11,1,5,0,0,2,0,2,2,3,3,0,1,1,6.8,3.48333333333333,4.5,2.6,90.5,7.2,3.3,610911,265600,40.8532732,21.15544347,31.90213206,4,28.605048805,30.064202692,29.676570556999998,38.74065378,19.262698625,91.45000000000002,1,1,0,0,5
25509,Basel,2007-11-02,2007,11,2,6,0,0,0,0,2,3,3,3,1,1,1,9.5,3.26666666666667,4.8,2,87.3,9.8,2,610911,265600,39.90076128,37.05124132,32.59530592,5,32.24871899,28.603860306,30.396101114,40.37701724,29.103342395000002,88.9,1,1,0,0,6
25510,Basel,2007-11-03,2007,11,3,9,0,0,1,0,2,5,4,2,4,1,2,11.9,5.46666666666667,7.3,1.6,82.3,12.2,2.1,610911,265600,30.21905615,34.93285968,31.96320971,7,32.279257815,27.56779329,31.215167014,35.059908715,35.992050500000005,84.80000000000001,1,1,0,0,7
25511,Basel,2007-11-04,2007,11,4,7,0,0,2,1,3,3,4,2,3,2,0,11.5,7.16666666666667,9,4.9,81.9,11.7,8.6,610911,265600,28.64742435,42.78820968,36.20000071,7,34.08160521,31.59372279,32.541372068,29.43324025,38.86053468,82.10000000000002,1,1,0,0,1
25512,Basel,2007-11-05,2007,11,5,6,0,0,0,0,3,3,3,2,1,1,2,10.6,2.53333333333333,5.2,0.9,79.1,10.9,1.1,610911,265600,32.79665266,31.52724188,19.2220584,4,27.711029555,30.37654136,30.840158783,30.722038505,37.15772578,80.50000000000003,1,1,0,0,2
25513,Basel,2007-11-06,2007,11,6,2,0,0,0,0,0,1,1,0,1,1,0,9.1,3.9,7.3,3.3,71.9,9.8,3.2,610911,265600,10.81472269,55.83590631,18.13506463,2,18.678561515,27.623127874,28.843665283,21.805687675,43.681574095,75.50000000000003,1,1,0,0,3
25514,Basel,2007-11-07,2007,11,7,3,1,0,0,1,1,2,1,1,1,0,1,8.2,2.16666666666667,6.6,4.1,75.2,8,4.1,610911,265600,18.3400399,62.61726541,22.9907445,2,20.562904565,25.70221559,27.153037948,14.577381295,59.22658586,73.55000000000004,1,1,0,0,4
25515,Basel,2007-11-08,2007,11,8,2,1,0,0,0,0,1,1,1,1,0,0,10.1,6.21666666666667,8.7,6.9,80.6,10.1,6.9,610911,265600,12.72927737,65.93005691,8.700053625,2,15.8453990625,21.049584373000002,24.3086888315,15.534658635,64.27366116,77.90000000000003,1,1,0,0,5
25516,Basel,2007-11-09,2007,11,9,5,0,0,1,0,1,4,1,3,1,1,0,8.4,4.81666666666667,5.2,3,66.6,6,5.6,610911,265600,6.282343736,71.4512068,7.875553667,5,8.287803646,15.384694964400001,23.4892088772,9.505810553,68.69063185499999,73.60000000000002,1,1,0,0,6
25517,Basel,2007-11-10,2007,11,10,1,0,0,0,1,1,0,1,1,0,0,0,8.6,5.08333333333333,5.7,3.2,70.5,7.3,3,610911,265600,5.221481478,71.24918715,5.813760792,1,6.8446572295,12.703035442800001,21.5397884014,5.7519126069999995,71.35019697499999,68.55000000000003,1,1,0,0,7
